"GEO_ID","NAME","P2_001N","P2_001NA","P2_002N","P2_002NA","P2_003N","P2_003NA","P2_004N","P2_004NA",
"Geography","Geographic Area Name"," !!Total:","Annotation of  !!Total:"," !!Total:!!Urban","Annotation of  !!Total:!!Urban"," !!Total:!!Rural","Annotation of  !!Total:!!Rural"," !!Total:!!Not defined for this file","Annotation of  !!Total:!!Not defined for this file",
"0500000US38081","Sargent County, North Dakota","3862","null","0","null","3862","null","0","null",
"0500000US38083","Sheridan County, North Dakota","1265","null","0","null","1265","null","0","null",
"0500000US38085","Sioux County, North Dakota","3898","null","0","null","3898","null","0","null",
"0500000US38087","Slope County, North Dakota","706","null","0","null","706","null","0","null",
"0500000US38089","Stark County, North Dakota","33646","null","25674","null","7972","null","0","null",
"0500000US38091","Steele County, North Dakota","1798","null","0","null","1798","null","0","null",
"0500000US38093","Stutsman County, North Dakota","21593","null","15207","null","6386","null","0","null",
"0500000US38095","Towner County, North Dakota","2162","null","0","null","2162","null","0","null",
"0500000US38097","Traill County, North Dakota","7997","null","0","null","7997","null","0","null",
"0500000US38099","Walsh County, North Dakota","10563","null","0","null","10563","null","0","null",
"0500000US38101","Ward County, North Dakota","69919","null","50925","null","18994","null","0","null",
"0500000US38103","Wells County, North Dakota","3982","null","0","null","3982","null","0","null",
"0500000US38105","Williams County, North Dakota","40950","null","29510","null","11440","null","0","null",
"0500000US39001","Adams County, Ohio","27477","null","0","null","27477","null","0","null",
"0500000US39003","Allen County, Ohio","102206","null","70547","null","31659","null","0","null",
"0500000US39005","Ashland County, Ohio","52447","null","19206","null","33241","null","0","null",
"0500000US39007","Ashtabula County, Ohio","97574","null","46848","null","50726","null","0","null",
"0500000US39009","Athens County, Ohio","62431","null","32029","null","30402","null","0","null",
"0500000US39011","Auglaize County, Ohio","46422","null","28454","null","17968","null","0","null",
"0500000US39013","Belmont County, Ohio","66497","null","25595","null","40902","null","0","null",
"0500000US39015","Brown County, Ohio","43676","null","1836","null","41840","null","0","null",
"0500000US39017","Butler County, Ohio","390357","null","352841","null","37516","null","0","null",
"0500000US39019","Carroll County, Ohio","26721","null","0","null","26721","null","0","null",
"0500000US39021","Champaign County, Ohio","38714","null","11375","null","27339","null","0","null",
"0500000US39023","Clark County, Ohio","136001","null","101477","null","34524","null","0","null",
"0500000US39025","Clermont County, Ohio","208601","null","153803","null","54798","null","0","null",
"0500000US39027","Clinton County, Ohio","42018","null","12546","null","29472","null","0","null",
"0500000US39029","Columbiana County, Ohio","101877","null","45338","null","56539","null","0","null",
"0500000US39031","Coshocton County, Ohio","36612","null","12334","null","24278","null","0","null",
"0500000US39033","Crawford County, Ohio","42025","null","27701","null","14324","null","0","null",
"0500000US39035","Cuyahoga County, Ohio","1264817","null","1257664","null","7153","null","0","null",
"0500000US39037","Darke County, Ohio","51881","null","14667","null","37214","null","0","null",
"0500000US39039","Defiance County, Ohio","38286","null","17775","null","20511","null","0","null",
"0500000US39041","Delaware County, Ohio","214124","null","170594","null","43530","null","0","null",
"0500000US39043","Erie County, Ohio","75622","null","54305","null","21317","null","0","null",
"0500000US39045","Fairfield County, Ohio","158921","null","102362","null","56559","null","0","null",
"0500000US39047","Fayette County, Ohio","28951","null","15029","null","13922","null","0","null",
"0500000US39049","Franklin County, Ohio","1323807","null","1305636","null","18171","null","0","null",
"0500000US39051","Fulton County, Ohio","42713","null","7623","null","35090","null","0","null",
"0500000US39053","Gallia County, Ohio","29220","null","5737","null","23483","null","0","null",
"0500000US39055","Geauga County, Ohio","95397","null","20459","null","74938","null","0","null",
"0500000US39057","Greene County, Ohio","167966","null","130300","null","37666","null","0","null",
"0500000US39059","Guernsey County, Ohio","38438","null","14427","null","24011","null","0","null",
"0500000US39061","Hamilton County, Ohio","830639","null","810853","null","19786","null","0","null",
"0500000US39063","Hancock County, Ohio","74920","null","51089","null","23831","null","0","null",
"0500000US39065","Hardin County, Ohio","30696","null","13376","null","17320","null","0","null",
"0500000US39067","Harrison County, Ohio","14483","null","0","null","14483","null","0","null",
"0500000US39069","Henry County, Ohio","27662","null","8868","null","18794","null","0","null",
"0500000US39071","Highland County, Ohio","43317","null","11384","null","31933","null","0","null",
"0500000US39073","Hocking County, Ohio","28050","null","8244","null","19806","null","0","null",
"0500000US39075","Holmes County, Ohio","44223","null","0","null","44223","null","0","null",
"0500000US39077","Huron County, Ohio","58565","null","28447","null","30118","null","0","null",
"0500000US39079","Jackson County, Ohio","32653","null","11677","null","20976","null","0","null",
"0500000US39081","Jefferson County, Ohio","65249","null","39623","null","25626","null","0","null",
"0500000US39083","Knox County, Ohio","62721","null","18993","null","43728","null","0","null",
"0500000US39085","Lake County, Ohio","232603","null","215134","null","17469","null","0","null",
"0500000US39087","Lawrence County, Ohio","58240","null","31870","null","26370","null","0","null",
"0500000US39089","Licking County, Ohio","178519","null","118214","null","60305","null","0","null",
"0500000US39091","Logan County, Ohio","46150","null","20475","null","25675","null","0","null",
"0500000US39093","Lorain County, Ohio","312964","null","268324","null","44640","null","0","null",
"0500000US39095","Lucas County, Ohio","431279","null","409779","null","21500","null","0","null",
"0500000US39097","Madison County, Ohio","43824","null","14830","null","28994","null","0","null",
"0500000US39099","Mahoning County, Ohio","228614","null","192851","null","35763","null","0","null",
"0500000US39101","Marion County, Ohio","65359","null","42688","null","22671","null","0","null",
"0500000US39103","Medina County, Ohio","182470","null","120322","null","62148","null","0","null",
"0500000US39105","Meigs County, Ohio","22210","null","2659","null","19551","null","0","null",
"0500000US39107","Mercer County, Ohio","42528","null","12080","null","30448","null","0","null",
"0500000US39109","Miami County, Ohio","108774","null","75508","null","33266","null","0","null",
"0500000US39111","Monroe County, Ohio","13385","null","179","null","13206","null","0","null",
"0500000US39113","Montgomery County, Ohio","537309","null","507630","null","29679","null","0","null",
"0500000US39115","Morgan County, Ohio","13802","null","0","null","13802","null","0","null",
"0500000US39117","Morrow County, Ohio","34950","null","4","null","34946","null","0","null",
"0500000US39119","Muskingum County, Ohio","86410","null","42301","null","44109","null","0","null",
"0500000US39121","Noble County, Ohio","14115","null","0","null","14115","null","0","null",
"0500000US39123","Ottawa County, Ohio","40364","null","15150","null","25214","null","0","null",
"0500000US39125","Paulding County, Ohio","18806","null","0","null","18806","null","0","null",
"0500000US39127","Perry County, Ohio","35408","null","6919","null","28489","null","0","null",
"0500000US39129","Pickaway County, Ohio","58539","null","23149","null","35390","null","0","null",
"0500000US39131","Pike County, Ohio","27088","null","4969","null","22119","null","0","null",
"0500000US39133","Portage County, Ohio","161791","null","100317","null","61474","null","0","null",
"0500000US39135","Preble County, Ohio","40999","null","9734","null","31265","null","0","null",
"0500000US39137","Putnam County, Ohio","34451","null","5433","null","29018","null","0","null",
"0500000US39139","Richland County, Ohio","124936","null","82890","null","42046","null","0","null",
"0500000US39141","Ross County, Ohio","77093","null","31727","null","45366","null","0","null",
"0500000US39143","Sandusky County, Ohio","58896","null","33425","null","25471","null","0","null",
"0500000US39145","Scioto County, Ohio","74008","null","33053","null","40955","null","0","null",
"0500000US39147","Seneca County, Ohio","55069","null","29958","null","25111","null","0","null",
"0500000US39149","Shelby County, Ohio","48230","null","20734","null","27496","null","0","null",
"0500000US39151","Stark County, Ohio","374853","null","319531","null","55322","null","0","null",
"0500000US39153","Summit County, Ohio","540428","null","519989","null","20439","null","0","null",
"0500000US39155","Trumbull County, Ohio","201977","null","147084","null","54893","null","0","null",
"0500000US39157","Tuscarawas County, Ohio","93263","null","46776","null","46487","null","0","null",
"0500000US39159","Union County, Ohio","62784","null","34527","null","28257","null","0","null",
"0500000US39161","Van Wert County, Ohio","28931","null","14343","null","14588","null","0","null",
"0500000US39163","Vinton County, Ohio","12800","null","727","null","12073","null","0","null",
"0500000US39165","Warren County, Ohio","242337","null","199886","null","42451","null","0","null",
